17.580	0.1284	0.031	0.348	0.0189	0.000	0.016
17.585	0.0409	0.019	0.216	0.0105	0.000	0.015
17.590	0.0240	0.029	0.396	0.0322	0.000	0.020
17.595	0.0649	0.046	0.223	0.0159	0.001	0.017
17.600	0.0206	0.035	0.238	0.0301	0.001	0.027
17.605	0.0593	0.029	0.254	0.0466	0.001	0.026
17.610	0.0240	0.023	0.307	0.0166	0.000	0.025
17.615	0.0447	0.010	0.396	0.0228	0.000	0.032
17.620	0.0092	0.035	0.158	0.0208	0.000	0.022
17.625	0.0161	0.017	0.410	0.0235	0.000	0.025
17.630	0.0301	0.021	0.299	0.0400	0.000	0.020
17.635	0.0074	0.019	0.257	0.0144	0.000	0.020
17.640	0.0280	0.008	0.365	0.0534	0.000	0.023
17.645	0.0074	0.023	0.275	0.0308	0.000	0.018
17.650	0.0071	0.025	0.309	0.0351	0.000	0.024
17.655	0.0127	0.015	0.344	0.0310	0.000	0.024
17.660	0.0074	0.013	0.284	0.0230	0.000	0.029
17.665	0.0085	0.013	0.302	0.0285	0.000	0.041
17.670	0.0096	0.015	0.173	0.0264	0.002	0.056
17.675	0.0070	0.025	0.303	0.0213	0.007	0.075
17.680	0.0104	0.027	0.245	0.0242	0.019	0.098
17.685	0.0091	0.029	0.254	0.0137	0.051	0.120
17.690	0.0087	0.029	0.224	0.0190	0.095	0.137
17.695	0.0037	0.069	0.214	0.0169	0.086	0.136
17.700	0.0076	0.065	0.185	0.0218	0.076	0.134
17.705	0.0087	0.065	0.259	0.0148	0.098	0.139
17.710	0.0140	0.050	0.263	0.0136	0.289	0.151
17.715	0.0110	0.073	0.214	0.0110	0.461	0.135
17.720	0.0089	0.100	0.190	0.0143	0.540	0.137
17.725	0.0130	0.133	0.217	0.0146	0.429	0.143
17.730	0.0069	0.108	0.149	0.0175	0.446	0.137
17.735	0.0060	0.133	0.130	0.0140	0.543	0.126
17.740	0.0078	0.083	0.194	0.0306	0.355	0.112
17.745	0.0102	0.146	0.176	0.0217	0.089	0.103
17.750	0.0090	0.092	0.174	0.0131	0.089	0.131
17.755	0.0339	0.056	0.160	0.0269	0.109	0.157
17.760	0.0102	0.065	0.322	0.0143	0.135	0.147
17.765	0.0167	0.046	0.328	0.0299	0.060	0.121
17.770	0.0094	0.067	0.384	0.0233	0.058	0.106
17.775	0.0285	0.019	0.399	0.0337	0.021	0.079
17.780	0.0129	0.050	0.446	0.0137	0.010	0.065
17.785	0.0502	0.019	0.431	0.0357	0.007	0.051
17.790	0.0104	0.029	0.478	0.0217	0.002	0.043
17.795	0.0582	0.015	0.473	0.0278	0.003	0.042
17.800	0.0141	0.010	0.468	0.0245	0.001	0.028
17.805	0.0493	0.013	0.474	0.0233	0.001	0.027
17.810	0.0253	0.008	0.482	0.0174	0.001	0.020
17.815	0.0258	0.008	0.468	0.0223	0.001	0.022
17.820	0.0334	0.008	0.407	0.0146	0.000	0.017
17.825	0.0246	0.010	0.422	0.0312	0.001	0.020
17.830	0.0488	0.008	0.334	0.0166	0.001	0.015
17.835	0.0312	0.013	0.445	0.0256	0.001	0.017
17.840	0.0955	0.015	0.440	0.0163	0.001	0.013
17.845	0.0434	0.015	0.478	0.0257	0.001	0.014
17.850	0.1440	0.019	0.462	0.0128	0.000	0.014
17.855	0.0559	0.013	0.485	0.0272	0.001	0.020
17.860	0.1379	0.017	0.444	0.0164	0.001	0.019
17.865	0.0505	0.015	0.476	0.0258	0.001	0.020
17.870	0.1462	0.015	0.516	0.0196	0.001	0.013
17.875	0.0544	0.019	0.427	0.0241	0.001	0.014
17.880	0.1403	0.017	0.359	0.0139	0.000	0.012
17.885	0.0466	0.017	0.338	0.0287	0.001	0.014
17.890	0.0928	0.013	0.408	0.0222	0.000	0.014
17.895	0.0543	0.008	0.469	0.0359	0.000	0.014
17.900	0.0854	0.004	0.486	0.0222	0.000	0.011
17.905	0.0367	0.008	0.502	0.0277	0.000	0.012
17.910	0.1111	0.004	0.503	0.0224	0.000	0.011
17.915	0.0331	0.013	0.488	0.0352	0.000	0.016
17.920	0.1168	0.004	0.495	0.0210	0.000	0.014
17.925	0.0332	0.008	0.473	0.0294	0.000	0.019
17.930	0.1003	0.004	0.473	0.0202	0.000	0.016
17.935	0.0385	0.004	0.460	0.0405	0.000	0.023
17.940	0.0842	0.008	0.422	0.0290	0.000	0.023
17.945	0.0390	0.004	0.297	0.0159	0.001	0.037
17.950	0.0744	0.002	0.336	0.0165	0.013	0.107
17.955	0.0354	0.015	0.307	0.0112	0.041	0.119
17.960	0.0312	0.025	0.118	0.0132	0.337	0.148
17.965	0.0344	0.031	0.115	0.0164	0.739	0.134
17.970	0.0270	0.131	0.242	0.0138	0.941	0.129
17.975	0.0355	0.133	0.240	0.0191	0.955	0.124
17.980	0.0493	0.163	0.229	0.0134	0.972	0.110
17.985	0.0585	0.135	0.253	0.0136	0.968	0.092
17.990	0.0609	0.175	0.176	0.0152	0.965	0.093
17.995	0.0571	0.198	0.149	0.0136	0.974	0.086
18.000	0.0498	0.144	0.116	0.0144	0.981	0.072
18.005	0.0660	0.163	0.122	0.0142	0.987	0.065
18.010	0.0645	0.183	0.192	0.0153	0.990	0.055
18.015	0.0866	0.163	0.241	0.0124	0.985	0.054
18.020	0.1208	0.158	0.207	0.0121	0.974	0.057
18.025	0.1313	0.142	0.153	0.0167	0.965	0.070
18.030	0.0670	0.152	0.155	0.0133	0.905	0.086
18.035	0.0536	0.142	0.114	0.0150	0.833	0.098
18.040	0.0309	0.133	0.235	0.0267	0.281	0.086
18.045	0.0265	0.131	0.251	0.0279	0.072	0.067
18.050	0.0419	0.025	0.373	0.0285	0.016	0.045
18.055	0.0273	0.056	0.430	0.0166	0.010	0.037
18.060	0.0789	0.033	0.442	0.0220	0.007	0.027
18.065	0.1448	0.021	0.486	0.0225	0.005	0.024
18.070	0.0488	0.029	0.492	0.0201	0.003	0.025
18.075	0.2033	0.019	0.553	0.0263	0.002	0.021
18.080	0.0478	0.021	0.494	0.0148	0.003	0.024
18.085	0.2035	0.021	0.557	0.0360	0.002	0.021
18.090	0.0390	0.044	0.486	0.0166	0.004	0.025
18.095	0.1605	0.017	0.487	0.0238	0.002	0.021
18.100	0.0261	0.029	0.416	0.0197	0.010	0.031
18.105	0.1287	0.025	0.381	0.0359	0.009	0.028
18.110	0.0420	0.008	0.435	0.0192	0.057	0.037
18.115	0.0772	0.037	0.406	0.0316	0.025	0.031
18.120	0.0271	0.037	0.408	0.0151	0.113	0.048
18.125	0.0812	0.048	0.325	0.0351	0.069	0.042
18.130	0.0321	0.056	0.351	0.0151	0.200	0.063
18.135	0.0778	0.037	0.303	0.0224	0.173	0.068
18.140	0.0474	0.065	0.269	0.0160	0.381	0.078
18.145	0.0534	0.031	0.220	0.0231	0.418	0.075
18.150	0.0389	0.094	0.151	0.0167	0.698	0.065
18.155	0.0438	0.048	0.173	0.0117	0.826	0.066
18.160	0.0657	0.135	0.206	0.0203	0.801	0.065
18.165	0.0270	0.065	0.221	0.0122	0.832	0.065
18.170	0.0628	0.123	0.219	0.0235	0.889	0.071
18.175	0.0318	0.098	0.183	0.0108	0.955	0.067
18.180	0.0509	0.127	0.185	0.0215	0.771	0.083
18.185	0.0529	0.094	0.219	0.0173	0.824	0.084
18.190	0.0355	0.115	0.211	0.0197	0.467	0.090
18.195	0.0325	0.090	0.322	0.0214	0.440	0.093
18.200	0.0331	0.067	0.361	0.0302	0.109	0.069
18.205	0.0305	0.087	0.377	0.0269	0.067	0.070
18.210	0.0546	0.033	0.426	0.0245	0.014	0.042
18.215	0.0193	0.060	0.435	0.0293	0.006	0.042
18.220	0.0900	0.023	0.429	0.0202	0.002	0.030
18.225	0.0267	0.015	0.473	0.0291	0.002	0.027
18.230	0.1093	0.015	0.444	0.0257	0.001	0.023
18.235	0.0283	0.023	0.484	0.0232	0.001	0.034
18.240	0.1259	0.010	0.345	0.0313	0.001	0.039
18.245	0.0352	0.010	0.443	0.0167	0.001	0.038
18.250	0.1364	0.008	0.372	0.0295	0.001	0.029
18.255	0.0568	0.019	0.432	0.0138	0.001	0.025
18.260	0.1306	0.013	0.475	0.0327	0.002	0.030
18.265	0.0254	0.021	0.262	0.0193	0.002	0.029
18.270	0.0818	0.029	0.358	0.0337	0.009	0.059
18.275	0.0304	0.010	0.226	0.0347	0.004	0.057
18.280	0.0173	0.035	0.367	0.0158	0.027	0.115
18.285	0.0609	0.008	0.252	0.0401	0.017	0.100
18.290	0.0185	0.027	0.414	0.0224	0.008	0.106
18.295	0.0601	0.004	0.443	0.0539	0.008	0.111
18.300	0.0133	0.029	0.372	0.0310	0.001	0.067
18.305	0.0410	0.013	0.466	0.0167	0.005	0.086
18.310	0.0112	0.042	0.195	0.0195	0.001	0.044
18.315	0.0082	0.023	0.453	0.0307	0.001	0.050
18.320	0.0628	0.008	0.309	0.0281	0.000	0.034
18.325	0.0085	0.019	0.430	0.0222	0.000	0.031
18.330	0.0972	0.008	0.353	0.0392	0.000	0.020
18.335	0.0313	0.019	0.312	0.0224	0.000	0.017
18.340	0.1057	0.008	0.408	0.0196	0.000	0.017
18.345	0.0624	0.021	0.268	0.0206	0.000	0.014
18.350	0.0172	0.025	0.450	0.0239	0.000	0.016
18.355	0.0898	0.013	0.323	0.0172	0.000	0.014
18.360	0.0304	0.015	0.429	0.0367	0.000	0.017
18.365	0.1195	0.021	0.460	0.0361	0.000	0.014
18.370	0.0648	0.010	0.364	0.0185	0.000	0.014
18.375	0.1555	0.019	0.288	0.0465	0.000	0.022
18.380	0.0468	0.010	0.480	0.0362	0.000	0.022
18.385	0.0254	0.015	0.430	0.0307	0.000	0.022
18.390	0.0347	0.008	0.321	0.0475	0.000	0.022
18.395	0.0307	0.010	0.345	0.0411	0.000	0.018
18.400	0.0255	0.004	0.337	0.0338	0.000	0.019
18.405	0.0207	0.004	0.364	0.0783	0.000	0.019
18.410	0.0156	0.006	0.468	0.0189	0.000	0.017
18.415	0.0161	0.013	0.393	0.0283	0.000	0.022
18.420	0.0355	0.004	0.300	0.0579	0.000	0.025
18.425	0.0194	0.008	0.190	0.0451	0.000	0.025
18.430	0.0141	0.006	0.292	0.0365	0.000	0.033
18.435	0.0120	0.008	0.294	0.0331	0.000	0.037
18.440	0.0085	0.006	0.440	0.0381	0.000	0.035
18.445	0.0091	0.008	0.412	0.0235	0.000	0.037
18.450	0.0091	0.010	0.313	0.0355	0.000	0.036
18.455	0.0040	0.006	0.337	0.0280	0.000	0.043
18.460	0.0055	0.010	0.413	0.0285	0.000	0.046
18.465	0.0047	0.021	0.455	0.0289	0.000	0.047
18.470	0.0046	0.015	0.419	0.0274	0.000	0.078
18.475	0.0046	0.017	0.305	0.0201	0.004	0.153
18.480	0.0047	0.008	0.258	0.0116	0.167	0.219
18.485	0.0035	0.015	0.115	0.0135	0.200	0.208
18.490	0.0033	0.037	0.192	0.0253	0.001	0.036
18.495	0.0034	0.042	0.294	0.0112	0.000	0.018
18.500	0.0089	0.029	0.338	0.0307	0.000	0.017
18.505	0.2606	0.025	0.290	0.0250	0.001	0.017
18.510	0.0960	0.023	0.401	0.0249	0.001	0.015
18.515	0.2168	0.019	0.430	0.0284	0.001	0.016
18.520	0.0837	0.017	0.359	0.0213	0.001	0.015
18.525	0.0450	0.015	0.408	0.0289	0.000	0.017
18.530	0.1020	0.015	0.391	0.0187	0.000	0.014
18.535	0.0400	0.031	0.416	0.0254	0.000	0.015
18.540	0.1169	0.015	0.277	0.0178	0.000	0.012
18.545	0.0443	0.017	0.432	0.0208	0.001	0.016
18.550	0.1235	0.023	0.290	0.0183	0.000	0.012
18.555	0.0474	0.025	0.425	0.0157	0.000	0.015
18.560	0.2251	0.023	0.468	0.0149	0.000	0.013
18.565	0.0772	0.027	0.452	0.0170	0.000	0.011
18.570	0.2209	0.027	0.476	0.0234	0.000	0.011
18.575	0.0745	0.021	0.466	0.0147	0.000	0.012
18.580	0.2052	0.023	0.470	0.0197	0.000	0.010
18.585	0.0632	0.025	0.459	0.0157	0.000	0.011
18.590	0.2261	0.027	0.485	0.0156	0.000	0.012
18.595	0.0646	0.025	0.381	0.0174	0.000	0.011
18.600	0.2162	0.029	0.446	0.0312	0.000	0.012
18.605	0.0789	0.025	0.463	0.0128	0.000	0.012
18.610	0.2387	0.025	0.474	0.0370	0.000	0.012
18.615	0.0701	0.035	0.401	0.0151	0.000	0.011
18.620	0.2103	0.031	0.479	0.0211	0.001	0.011
18.625	0.0759	0.027	0.444	0.0148	0.000	0.011
18.630	0.2318	0.037	0.452	0.0215	0.000	0.010
18.635	0.0835	0.027	0.437	0.0174	0.000	0.009
18.640	0.2023	0.040	0.417	0.0213	0.000	0.010
18.645	0.0771	0.023	0.395	0.0250	0.000	0.010
18.650	0.1469	0.031	0.391	0.0249	0.001	0.010
18.655	0.0765	0.019	0.387	0.0177	0.001	0.012
18.660	0.1479	0.015	0.303	0.0229	0.000	0.014
18.665	0.0647	0.029	0.294	0.0237	0.000	0.015
18.670	0.1101	0.021	0.231	0.0258	0.001	0.020
18.675	0.0261	0.019	0.268	0.0195	0.001	0.021
18.680	0.0657	0.021	0.242	0.0289	0.001	0.029
18.685	0.0213	0.019	0.275	0.0192	0.001	0.030
18.690	0.0216	0.025	0.218	0.0289	0.000	0.029
18.695	0.0172	0.025	0.214	0.0243	0.000	0.027
18.700	0.0100	0.033	0.271	0.0293	0.000	0.021
18.705	0.0122	0.025	0.222	0.0325	0.000	0.021
18.710	0.0104	0.017	0.288	0.0254	0.000	0.023
18.715	0.0172	0.017	0.314	0.0190	0.001	0.045
18.720	0.0092	0.033	0.399	0.0147	0.021	0.092
18.725	0.0116	0.031	0.285	0.0127	0.032	0.112
18.730	0.0081	0.050	0.156	0.0176	0.083	0.124
18.735	0.0063	0.048	0.109	0.0180	0.403	0.126
18.740	0.0070	0.060	0.148	0.0142	0.906	0.096
18.745	0.0054	0.142	0.123	0.0141	0.952	0.084
18.750	0.0161	0.163	0.199	0.0138	0.966	0.073
18.755	0.0298	0.150	0.222	0.0179	0.979	0.067
18.760	0.0396	0.165	0.267	0.0115	0.988	0.060
18.765	0.0470	0.156	0.236	0.0134	0.990	0.060
18.770	0.0920	0.152	0.230	0.0160	0.990	0.061
18.775	0.0753	0.158	0.208	0.0154	0.992	0.057
18.780	0.0601	0.171	0.199	0.0142	0.992	0.059
18.785	0.0917	0.158	0.176	0.0142	0.989	0.061
18.790	0.0868	0.154	0.156	0.0127	0.992	0.054
18.795	0.0839	0.160	0.141	0.0134	0.994	0.054
18.800	0.0883	0.175	0.174	0.0134	0.995	0.056
18.805	0.0926	0.171	0.178	0.0137	0.996	0.063
18.810	0.0675	0.148	0.184	0.0129	0.995	0.072
18.815	0.0846	0.154	0.207	0.0168	0.993	0.073
18.820	0.0575	0.175	0.210	0.0127	0.996	0.066
18.825	0.0613	0.158	0.169	0.0129	0.997	0.066
18.830	0.0890	0.163	0.160	0.0179	0.995	0.062
18.835	0.0915	0.179	0.218	0.0138	0.996	0.060
18.840	0.0897	0.156	0.246	0.0172	0.996	0.059
18.845	0.0838	0.148	0.281	0.0139	0.995	0.058
18.850	0.1022	0.142	0.179	0.0125	0.991	0.057
18.855	0.0921	0.165	0.178	0.0135	0.982	0.072
18.860	0.0742	0.140	0.151	0.0152	0.955	0.085
18.865	0.0468	0.171	0.143	0.0118	0.956	0.088
18.870	0.0530	0.144	0.130	0.0157	0.969	0.090
18.875	0.0263	0.144	0.189	0.0131	0.955	0.094
18.880	0.0289	0.135	0.175	0.0131	0.924	0.108
18.885	0.0237	0.133	0.166	0.0201	0.807	0.109
18.890	0.0141	0.121	0.175	0.0339	0.292	0.088
18.895	0.0140	0.102	0.193	0.0422	0.051	0.057
18.900	0.0214	0.054	0.445	0.0225	0.016	0.045
18.905	0.0441	0.025	0.482	0.0388	0.010	0.041
18.910	0.0276	0.031	0.482	0.0208	0.006	0.036
18.915	0.0851	0.019	0.483	0.0483	0.005	0.033
18.920	0.0301	0.025	0.472	0.0237	0.004	0.031
18.925	0.1115	0.017	0.486	0.0499	0.005	0.030
18.930	0.0335	0.013	0.483	0.0223	0.003	0.027
18.935	0.1125	0.021	0.486	0.0439	0.003	0.025
18.940	0.0409	0.013	0.482	0.0252	0.002	0.025
18.945	0.1167	0.021	0.488	0.0424	0.003	0.027
18.950	0.0525	0.008	0.480	0.0207	0.002	0.029
18.955	0.1000	0.021	0.483	0.0202	0.002	0.030
18.960	0.0424	0.017	0.481	0.0169	0.002	0.028
18.965	0.0830	0.017	0.483	0.0140	0.002	0.030
18.970	0.0445	0.008	0.477	0.0197	0.001	0.025
18.975	0.0518	0.019	0.491	0.0178	0.002	0.027
18.980	0.0456	0.017	0.425	0.0244	0.001	0.024
18.985	0.0098	0.025	0.486	0.0181	0.001	0.028
18.990	0.0644	0.008	0.401	0.0305	0.001	0.023
18.995	0.0276	0.021	0.494	0.0234	0.001	0.025
19.000	0.1000	0.008	0.442	0.0367	0.001	0.022
19.005	0.0320	0.021	0.495	0.0242	0.001	0.024
19.010	0.1225	0.010	0.472	0.0403	0.001	0.021
19.015	0.0354	0.015	0.488	0.0255	0.001	0.020
19.020	0.1154	0.006	0.468	0.0384	0.000	0.018
19.025	0.0303	0.013	0.484	0.0279	0.000	0.020
19.030	0.1176	0.008	0.404	0.0433	0.000	0.019
19.035	0.0335	0.017	0.479	0.0299	0.000	0.022
19.040	0.1238	0.006	0.426	0.0370	0.000	0.021
19.045	0.0301	0.015	0.469	0.0321	0.000	0.022
19.050	0.1182	0.006	0.482	0.0261	0.000	0.024
19.055	0.0430	0.010	0.468	0.0293	0.000	0.022
19.060	0.0965	0.006	0.497	0.0261	0.000	0.023
19.065	0.0534	0.006	0.468	0.0316	0.000	0.021
19.070	0.0925	0.017	0.496	0.0287	0.000	0.023
19.075	0.0454	0.008	0.382	0.0283	0.000	0.021
19.080	0.0665	0.008	0.495	0.0265	0.000	0.023
19.085	0.0553	0.008	0.370	0.0270	0.000	0.020
19.090	0.0186	0.010	0.486	0.0196	0.000	0.020
19.095	0.0517	0.008	0.448	0.0252	0.000	0.018
19.100	0.0210	0.008	0.486	0.0206	0.000	0.021
19.105	0.0823	0.008	0.406	0.0297	0.000	0.018
19.110	0.0364	0.008	0.490	0.0296	0.000	0.021
19.115	0.0972	0.006	0.450	0.0281	0.000	0.018
19.120	0.0329	0.008	0.486	0.0308	0.000	0.018
19.125	0.0949	0.008	0.489	0.0438	0.000	0.017
19.130	0.0348	0.008	0.472	0.0311	0.000	0.019
19.135	0.0913	0.008	0.459	0.0494	0.000	0.019
19.140	0.0331	0.008	0.319	0.0149	0.000	0.021
19.145	0.0748	0.006	0.419	0.0375	0.000	0.022
19.150	0.0158	0.006	0.436	0.0409	0.000	0.029
19.155	0.0400	0.015	0.497	0.0356	0.000	0.026
19.160	0.0106	0.013	0.411	0.0284	0.000	0.031
19.165	0.0332	0.006	0.198	0.0480	0.000	0.033
19.170	0.0082	0.006	0.347	0.0255	0.000	0.024
19.175	0.0209	0.006	0.242	0.0498	0.000	0.025
19.180	0.0322	0.006	0.377	0.0501	0.000	0.041
19.185	0.0216	0.006	0.569	0.0367	0.000	0.051
19.190	0.0160	0.008	0.331	0.0505	0.000	0.056
19.195	0.0107	0.021	0.221	0.0486	0.000	0.045
19.200	0.0081	0.008	0.349	0.0316	0.000	0.037
19.205	0.0094	0.010	0.305	0.0275	0.000	0.052
19.210	0.0077	0.008	0.463	0.0342	0.000	0.065
19.215	0.0076	0.008	0.476	0.0491	0.000	0.059
19.220	0.0049	0.004	0.424	0.0572	0.000	0.056
19.225	0.0074	0.008	0.637	0.0466	0.000	0.068
19.230	0.0051	0.006	0.740	0.0369	0.000	0.074
19.235	0.0034	0.008	0.766	0.0339	0.000	0.081
19.240	0.0048	0.008	0.409	0.0366	0.001	0.106
19.245	0.0014	0.008	0.401	0.0582	0.001	0.097
19.250	0.0019	0.006	0.539	0.0556	0.000	0.076
19.255	0.0014	0.013	0.518	0.0167	0.000	0.079
19.260	0.0039	0.006	0.518	0.0124	0.000	0.106
19.265	0.0020	0.010	0.348	0.0416	0.000	0.113
19.270	0.0028	0.006	0.639	0.0170	0.001	0.164
19.275	0.0015	0.010	0.580	0.0226	0.002	0.165
19.280	0.0013	0.010	0.625	0.0308	0.002	0.186
19.285	0.0021	0.006	0.488	0.0442	0.002	0.183
19.290	0.0004	0.008	0.607	0.0218	0.001	0.166
19.295	0.0008	0.006	0.559	0.0200	0.001	0.187
19.300	0.0012	0.008	0.291	0.0290	0.006	0.184
19.305	0.0005	0.017	0.422	0.0184	0.011	0.190
19.310	0.0006	0.029	0.459	0.0180	0.010	0.173
19.315	0.0005	0.025	0.396	0.0168	0.014	0.172
19.320	0.0009	0.040	0.395	0.0236	0.021	0.180
19.325	0.0006	0.044	0.445	0.0288	0.021	0.173
19.330	0.0007	0.044	0.423	0.0121	0.041	0.173
19.335	0.0014	0.050	0.387	0.0163	0.052	0.167
19.340	0.0010	0.056	0.525	0.0207	0.043	0.163
19.345	0.0014	0.040	0.390	0.0174	0.074	0.143
19.350	0.0017	0.048	0.455	0.0169	0.063	0.128
19.355	0.0028	0.046	0.531	0.0229	0.029	0.135
19.360	0.0027	0.040	0.467	0.0166	0.030	0.140
19.365	0.0020	0.044	0.459	0.0202	0.043	0.141
19.370	0.0034	0.044	0.307	0.0157	0.054	0.158
19.375	0.0029	0.050	0.264	0.0156	0.065	0.155
19.380	0.0023	0.050	0.355	0.0147	0.072	0.153
19.385	0.0027	0.056	0.324	0.0190	0.077	0.153
19.390	0.0033	0.052	0.383	0.0132	0.073	0.114
19.395	0.0036	0.044	0.405	0.0152	0.058	0.111
19.400	0.0051	0.048	0.310	0.0185	0.027	0.099
19.405	0.0034	0.040	0.219	0.0168	0.035	0.097
19.410	0.0045	0.046	0.229	0.0242	0.028	0.099
19.415	0.0044	0.040	0.253	0.0219	0.022	0.097
19.420	0.0049	0.048	0.388	0.0170	0.034	0.101
19.425	0.0051	0.052	0.477	0.0242	0.040	0.100
19.430	0.0049	0.052	0.476	0.0228	0.018	0.091
19.435	0.0050	0.050	0.480	0.0138	0.026	0.089
19.440	0.0055	0.044	0.274	0.0244	0.052	0.103
19.445	0.0049	0.052	0.209	0.0173	0.054	0.111
19.450	0.0045	0.048	0.313	0.0230	0.047	0.103
19.455	0.0049	0.046	0.378	0.0206	0.032	0.087
19.460	0.0034	0.040	0.371	0.0169	0.040	0.089
19.465	0.0069	0.033	0.352	0.0221	0.062	0.103
19.470	0.0042	0.065	0.334	0.0225	0.047	0.106
19.475	0.0031	0.067	0.358	0.0171	0.053	0.111
19.480	0.0037	0.046	0.444	0.0166	0.069	0.106
19.485	0.0026	0.058	0.297	0.0159	0.073	0.114
19.490	0.0026	0.060	0.213	0.0188	0.068	0.118
19.495	0.0028	0.046	0.272	0.0168	0.046	0.119
19.500	0.0019	0.060	0.254	0.0146	0.030	0.123
19.505	0.0018	0.050	0.171	0.0139	0.040	0.133
19.510	0.0019	0.048	0.231	0.0214	0.070	0.146
19.515	0.0020	0.073	0.241	0.0209	0.037	0.139
19.520	0.0016	0.048	0.255	0.0165	0.023	0.136
19.525	0.0019	0.048	0.240	0.0173	0.031	0.140
19.530	0.0012	0.048	0.212	0.0215	0.040	0.165
19.535	0.0008	0.044	0.221	0.0208	0.030	0.170
19.540	0.0010	0.046	0.332	0.0193	0.018	0.177
19.545	0.0009	0.044	0.366	0.0164	0.013	0.194
19.550	0.0010	0.046	0.346	0.0144	0.012	0.204
19.555	0.0007	0.040	0.275	0.0199	0.015	0.223
19.560	0.0006	0.042	0.267	0.0220	0.017	0.276
19.565	0.0005	0.037	0.300	0.0196	0.017	0.289
19.570	0.0003	0.033	0.195	0.0202	0.015	0.274
19.575	0.0003	0.031	0.149	0.0140	0.020	0.271
19.580	0.0003	0.035	0.257	0.0210	0.014	0.261
19.585	0.0004	0.035	0.391	0.0213	0.010	0.242
19.590	0.0003	0.054	0.488	0.0136	0.009	0.231
19.595	0.0002	0.046	0.406	0.0154	0.011	0.265
19.600	0.0004	0.040	0.241	0.0178	0.013	0.325
19.605	0.0003	0.025	0.187	0.0135	0.023	0.378
19.610	0.0002	0.060	0.211	0.0208	0.023	0.396
19.615	0.0001	0.042	0.274	0.0250	0.019	0.400
19.620	0.0002	0.021	0.188	0.0271	0.014	0.368
19.625	0.0001	0.013	0.216	0.0126	0.015	0.363
19.630	0.0003	0.037	0.271	0.0249	0.023	0.385
19.635	0.0001	0.017	0.319	0.0166	0.039	0.370
19.640	0.0001	0.013	0.056	0.0967	0.039	0.303
19.645	0.0002	0.033	0.065	0.0780	0.007	0.149
19.650	0.0002	0.065	0.187	0.0628	0.001	0.039
19.655	0.0004	0.010	0.465	0.0202	0.001	0.020
19.660	0.0066	0.021	0.344	0.0381	0.000	0.018
19.665	0.0555	0.033	0.453	0.0421	0.000	0.017
19.670	0.0382	0.031	0.470	0.0226	0.000	0.017
19.675	0.1037	0.019	0.456	0.0285	0.001	0.016
19.680	0.0530	0.025	0.450	0.0174	0.000	0.015
19.685	0.1572	0.013	0.471	0.0389	0.000	0.013
19.690	0.0492	0.013	0.482	0.0212	0.000	0.013
19.695	0.1938	0.025	0.480	0.0376	0.000	0.010
19.700	0.0561	0.021	0.480	0.0209	0.000	0.010
19.705	0.2047	0.023	0.479	0.0334	0.000	0.008
19.710	0.0608	0.015	0.436	0.0260	0.000	0.008
19.715	0.2048	0.023	0.450	0.0382	0.000	0.008
19.720	0.0650	0.008	0.402	0.0230	0.000	0.008
19.725	0.1543	0.021	0.411	0.0248	0.000	0.007
19.730	0.0584	0.013	0.418	0.0230	0.000	0.007
19.735	0.1819	0.017	0.450	0.0204	0.000	0.007
19.740	0.0876	0.008	0.419	0.0215	0.000	0.009
19.745	0.2291	0.017	0.367	0.0243	0.000	0.010
19.750	0.1096	0.013	0.400	0.0243	0.000	0.011
19.755	0.2536	0.027	0.389	0.0305	0.000	0.010
19.760	0.0589	0.010	0.442	0.0279	0.000	0.009
19.765	0.2431	0.023	0.451	0.0276	0.000	0.009
19.770	0.0893	0.010	0.467	0.0236	0.000	0.010
19.775	0.2376	0.025	0.485	0.0250	0.000	0.009
19.780	0.1053	0.017	0.483	0.0218	0.000	0.011
19.785	0.2211	0.017	0.474	0.0236	0.000	0.010
19.790	0.1025	0.017	0.456	0.0235	0.000	0.009
19.795	0.2165	0.017	0.453	0.0267	0.000	0.009
19.800	0.0849	0.008	0.472	0.0235	0.000	0.007
19.805	0.2248	0.015	0.476	0.0287	0.000	0.007
19.810	0.0705	0.006	0.472	0.0256	0.000	0.009
19.815	0.2157	0.008	0.478	0.0260	0.000	0.009
19.820	0.0647	0.008	0.484	0.0267	0.000	0.011
19.825	0.2096	0.013	0.487	0.0249	0.001	0.011
19.830	0.0713	0.008	0.497	0.0229	0.001	0.012
19.835	0.1966	0.013	0.481	0.0268	0.000	0.013
19.840	0.0757	0.008	0.500	0.0208	0.000	0.012
19.845	0.1611	0.008	0.440	0.0363	0.000	0.011
19.850	0.0605	0.013	0.429	0.0133	0.000	0.010
19.855	0.1187	0.013	0.380	0.0236	0.000	0.012
19.860	0.0350	0.013	0.458	0.0252	0.000	0.011
19.865	0.0453	0.013	0.481	0.0330	0.000	0.012
19.870	0.0245	0.008	0.572	0.0097	0.000	0.009
19.875	0.0268	0.008	0.502	0.0262	0.000	0.011
19.880	0.0364	0.008	0.525	0.0197	0.000	0.010
19.885	0.0205	0.013	0.401	0.0290	0.000	0.012
19.890	0.0568	0.004	0.481	0.0340	0.000	0.011
19.895	0.0193	0.010	0.435	0.0284	0.000	0.013
19.900	0.0520	0.017	0.533	0.0277	0.000	0.011
19.905	0.0301	0.008	0.436	0.0213	0.000	0.013
